bag_age_mean,bag_age_range,bag_age_std,bag_capital_activity_ratio,bag_capital_gain_max,bag_capital_gain_mean,bag_capital_loss_max,bag_capital_loss_mean,bag_dependency_ratio,bag_duration_mean,bag_education_mean,bag_education_range,bag_education_std,bag_education_vs_below,bag_full_time_ratio,bag_has_capital_activity,bag_hours_mean,bag_hours_range,bag_hours_std,bag_low_ed_ratio,bag_mode_education_target_enc,bag_mode_interview_mode_target_enc,bag_mode_marital_status_target_enc,bag_mode_native_country_target_enc,bag_mode_occupation_target_enc,bag_mode_race_target_enc,bag_mode_relationship_target_enc,bag_mode_sex_target_enc,bag_mode_workclass_target_enc,bag_net_capital_max,bag_net_capital_mean,bag_size,bag_unique_occupations,bag_unique_relationships,bag_unique_workclass,bag_zero_capital_ratio,log_bag_capital_gain_max,log_bag_capital_gain_mean,log_bag_capital_loss_max,log_bag_capital_loss_mean,log_bag_net_capital_max,log_bag_net_capital_mean
40.42857142857143,45,14.222718245318449,0.3333333333333333,7298,1536.2857142857142,0,0.0,0.75,41.714285714285715,11.714285714285714,5,2.1380899352993956,0.5,0.6666666666666666,1,32.857142857142854,42,13.421730780449186,0.5,0.9516512734396866,1.0416666666666667,1.1553778895676128,1.0400168701002281,1.233136224266316,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,7298,1536.2857142857142,7,3,4,4,0.8333333333333334,8.895492631451633,7.3377736171450785,0.0,0.0,8.895492631451633,7.3377736171450785
37.5,41,16.158589047314745,0.16666666666666666,0,0.0,0,0.0,0.2,48.0,7.5,6,2.5099800796022267,0.6666666666666666,0.8333333333333334,0,42.833333333333336,58,19.49786313078094,0.6666666666666666,0.7774914089347079,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.6585497835497836,1.0452503533212194,0.5550314465408805,0.7387271689497718,1.0251416052153468,0,0.0,6,5,5,3,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
29.428571428571427,32,11.956269524913736,0.25,0,0.0,0,0.0,0.75,44.714285714285715,9.857142857142858,5,1.5735915849388868,0.5,0.5,0,38.0,75,24.351591323771842,0.5,0.9557189542483661,1.0416666666666667,0.4412820512820513,1.0400168701002281,0.8722687122268712,1.0452503533212194,0.45701754385964916,1.1049415832141154,1.0251416052153468,0,0.0,7,7,4,2,0.75,0.0,0.0,0.0,0.0,0.0,0.0
35.5,6,2.6457513110645907,0.16666666666666666,5013,1253.25,1590,397.5,0.0,46.75,10.75,3,1.5,1.0,0.8571428571428571,1,47.5,20,9.574271077563381,0.4,0.9557189542483661,1.0416666666666667,1.1553778895676128,1.0400168701002281,1.2354127870887646,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,5013,855.75,4,3,2,3,1.0,8.519989278718239,7.134293063364362,7.372118028337787,5.98770749823027,8.519989278718239,6.753146160754718
39.333333333333336,16,8.020806277010644,0.16666666666666666,2597,865.6666666666666,2258,752.6666666666666,0.0,52.0,13.666666666666666,1,0.5773502691896258,1.0,0.8571428571428571,1,51.666666666666664,15,7.637626158259733,0.4,1.452683615819209,1.0416666666666667,0.6433457711442786,1.0400168701002281,1.233136224266316,1.0452503533212194,0.5935416666666667,1.1049415832141154,1.0251416052153468,2597,113.0,3,3,2,2,1.0,7.862497197230545,6.7646544353414635,7.7226775164680035,6.62495018360986,7.862497197230545,4.736198448394496
48.0,21,10.816653826391969,0.16666666666666666,0,0.0,1579,526.3333333333334,0.0,43.333333333333336,8.666666666666666,9,4.725815626252608,1.0,0.8571428571428571,1,46.666666666666664,20,11.547005383792515,0.4,0.8327664399092971,1.0416666666666667,1.1553778895676128,1.0400168701002281,1.233136224266316,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,0,-526.3333333333334,3,2,2,2,1.0,0.0,0.0,7.365180126021013,6.26783285965949,0.0,6.586008964893683
42.666666666666664,29,11.325487480310358,0.16666666666666666,4787,797.8333333333334,0,0.0,0.2,40.833333333333336,10.833333333333334,6,2.5625508125043424,1.0,0.8571428571428571,1,40.833333333333336,35,11.143009766964521,0.4,0.9516512734396866,1.0416666666666667,1.1553778895676128,1.0400168701002281,1.0227377654662972,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,4787,797.8333333333334,6,5,2,2,1.0,8.473868066677865,6.683152329931576,0.0,0.0,8.473868066677865,6.683152329931576
28.4,19,8.018728078691781,0.16666666666666666,3103,620.6,0,0.0,0.25,45.6,10.0,8,3.3166247903554,1.0,0.8571428571428571,1,40.4,20,7.127411872482185,0.4,1.2015315315315316,1.0416666666666667,0.6433457711442786,1.0400168701002281,1.2354127870887646,1.0452503533212194,0.5935416666666667,1.1049415832141154,1.0251416052153468,3103,620.6,5,4,4,1,1.0,8.04044688130311,6.432296799053438,0.0,0.0,8.04044688130311,6.432296799053438
44.2,51,18.458060569843195,0.2857142857142857,0,0.0,0,0.0,1.5,47.8,10.4,7,2.966479394838265,1.0,0.5714285714285714,0,31.0,35,15.968719422671313,0.2857142857142857,0.9516512734396866,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.8722687122268712,1.0452503533212194,1.133575822096049,1.1049415832141154,1.1512345679012346,0,0.0,5,4,3,3,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
45.333333333333336,28,15.37313674346694,0.16666666666666666,15024,5008.0,0,0.0,0.5,39.0,9.333333333333334,7,3.511884584284246,1.0,0.8571428571428571,1,41.666666666666664,45,22.546248764114473,0.4,0.7774914089347079,1.0416666666666667,1.1553778895676128,1.0400168701002281,1.0227377654662972,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,15024,5008.0,3,3,2,1,1.0,9.617470759403409,8.518991573357617,0.0,0.0,9.617470759403409,8.518991573357617
34.0,26,11.604596790352806,0.16666666666666666,15024,4405.25,0,0.0,0.0,42.0,10.0,2,0.816496580927726,1.0,0.8571428571428571,1,40.0,0,0.0,0.4,0.9557189542483661,1.0416666666666667,0.4412820512820513,1.0400168701002281,1.0227377654662972,1.0452503533212194,0.5935416666666667,0.7387271689497718,1.0251416052153468,15024,4405.25,4,4,3,1,1.0,9.617470759403409,8.390779266560578,0.0,0.0,9.617470759403409,8.390779266560578
38.333333333333336,40,14.278188493876478,0.16666666666666666,3103,517.1666666666666,0,0.0,0.0,37.833333333333336,10.666666666666666,5,2.065591117977289,1.0,0.8571428571428571,1,43.333333333333336,15,6.0553007081949835,0.4,1.2015315315315316,1.0416666666666667,1.1553778895676128,1.0400168701002281,1.016060606060606,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,3103,517.1666666666666,6,5,3,2,1.0,8.04044688130311,6.250296940830698,0.0,0.0,8.04044688130311,6.250296940830698
43.857142857142854,28,8.896227129680153,0.16666666666666666,0,0.0,0,0.0,0.0,45.714285714285715,9.714285714285714,4,1.4960264830861913,1.0,0.8571428571428571,0,44.285714285714285,25,10.96531327587567,0.4,0.9516512734396866,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.8722687122268712,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,0,0.0,7,7,4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41.333333333333336,19,10.016652800877813,0.0,0,0.0,1977,659.0,0.0,53.666666666666664,11.0,4,2.0,1.0,0.8333333333333334,1,50.0,30,15.0,0.6666666666666666,1.112530413625304,1.0416666666666667,0.6433457711442786,1.0400168701002281,1.016060606060606,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,0,-659.0,3,2,3,1,1.0,0.0,0.0,7.589841512182657,6.492239835020471,0.0,6.586008964893683
39.333333333333336,24,13.316656236958787,0.0,15024,5008.0,0,0.0,0.5,40.666666666666664,11.333333333333334,4,2.309401076758503,1.0,0.5714285714285714,1,43.333333333333336,30,15.275252316519467,0.42857142857142855,0.9557189542483661,1.0416666666666667,0.6433457711442786,1.0400168701002281,1.233136224266316,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,15024,5008.0,3,3,3,1,1.0,9.617470759403409,8.518991573357617,0.0,0.0,9.617470759403409,8.518991573357617
41.0,16,7.438637868140466,0.5,594,148.5,0,0.0,0.3333333333333333,50.0,7.75,5,2.5,1.0,1.0,1,34.0,24,12.0,0.0,0.9516512734396866,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.8722687122268712,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,594,148.5,4,4,2,3,0.75,6.38856140554563,5.0072963928307415,0.0,0.0,6.38856140554563,5.0072963928307415
37.166666666666664,33,11.444066876188144,0.16666666666666666,0,0.0,1887,314.5,0.2,47.166666666666664,10.333333333333334,5,2.1602468994692865,1.0,0.8571428571428571,1,36.166666666666664,33,12.006942436218583,0.4,1.2015315315315316,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.8722687122268712,1.0452503533212194,1.133575822096049,0.7387271689497718,1.0251416052153468,0,-314.5,6,6,3,2,1.0,0.0,0.0,7.543273346705446,5.754158681981268,0.0,6.586008964893683
34.714285714285715,36,13.11124562750473,0.6666666666666666,0,0.0,1977,282.42857142857144,0.4,38.57142857142857,11.428571428571429,6,2.2253945610567474,1.0,1.0,1,40.857142857142854,48,17.95762207187217,0.0,0.9557189542483661,1.0416666666666667,0.4412820512820513,1.0400168701002281,0.8722687122268712,1.0452503533212194,0.5935416666666667,1.1049415832141154,1.0251416052153468,0,-282.42857142857144,7,6,3,3,0.6666666666666666,0.0,0.0,7.589841512182657,5.646960138789505,0.0,6.586008964893683
41.0,39,16.792855623746664,0.3333333333333333,0,0.0,0,0.0,0.0,48.25,11.25,5,2.6299556396765835,1.0,1.0,0,40.0,0,0.0,0.6666666666666666,0.9516512734396866,1.0416666666666667,0.6433457711442786,1.0400168701002281,0.8722687122268712,1.0452503533212194,1.133575822096049,0.7387271689497718,1.0251416052153468,0,0.0,4,4,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.666666666666668,32,10.689558768567892,0.16666666666666666,0,0.0,2547,424.5,0.0,42.833333333333336,10.166666666666666,4,1.4719601443879746,1.0,0.8333333333333334,1,39.166666666666664,10,3.7638632635454052,0.5,0.9557189542483661,1.0416666666666667,0.4412820512820513,1.0400168701002281,0.8722687122268712,1.0452503533212194,0.5935416666666667,1.1049415832141154,1.0251416052153468,0,-424.5,6,5,3,1,0.8333333333333334,0.0,0.0,7.843064016692054,6.053264948013429,0.0,6.586008964893683
28.0,12,6.244997998398398,0.2,0,0.0,1887,629.0,0.0,37.666666666666664,10.0,3,1.7320508075688772,1.0,0.8,1,45.0,10,5.0,0.4,0.9516512734396866,1.0416666666666667,0.6433457711442786,1.0400168701002281,0.8633040935672515,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,0,-629.0,3,3,3,2,0.8,0.0,0.0,7.543273346705446,6.4457198193855785,0.0,6.586008964893683
48.166666666666664,43,16.436747447918844,0.0,3103,517.1666666666666,0,0.0,0.0,46.5,10.5,4,1.9748417658131499,1.0,0.4,1,40.0,10,3.1622776601683795,0.6,0.9516512734396866,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.8722687122268712,1.0452503533212194,1.133575822096049,0.7387271689497718,1.0251416052153468,3103,517.1666666666666,6,4,3,3,1.0,8.04044688130311,6.250296940830698,0.0,0.0,8.04044688130311,6.250296940830698
36.5,25,10.598742063723098,0.3333333333333333,0,0.0,0,0.0,0.3333333333333333,50.25,10.0,7,3.1622776601683795,1.0,0.6666666666666666,0,36.25,15,7.5,0.6666666666666666,0.7774914089347079,1.0416666666666667,0.4412820512820513,1.0400168701002281,0.8722687122268712,1.0452503533212194,0.5935416666666667,0.7387271689497718,1.0251416052153468,0,0.0,4,3,3,1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
34.8,30,12.02913130695646,0.5,0,0.0,0,0.0,0.25,45.4,12.4,3,1.3416407864998738,1.0,1.0,0,36.0,20,8.94427190999916,0.25,1.2015315315315316,1.0416666666666667,0.4412820512820513,1.0400168701002281,0.8722687122268712,1.0452503533212194,0.5935416666666667,1.1049415832141154,1.0251416052153468,0,0.0,5,3,2,3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
38.333333333333336,30,10.93008081702357,0.16666666666666666,0,0.0,2415,402.5,0.5,50.5,10.166666666666666,13,4.792355023020171,1.0,0.8571428571428571,1,48.166666666666664,89,32.18954281543412,0.4,1.2916666666666667,1.0416666666666667,0.4412820512820513,1.0400168701002281,1.2354127870887646,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,0,-402.5,6,4,3,1,1.0,0.0,0.0,7.789868559054706,6.000176487710004,0.0,6.586008964893683
43.166666666666664,33,12.31936145531361,0.16666666666666666,0,0.0,1876,312.6666666666667,0.2,40.833333333333336,11.333333333333334,4,1.751190071541826,1.0,0.8571428571428571,1,39.166666666666664,25,8.010409893798611,0.4,0.9557189542483661,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.8722687122268712,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,0,-312.6666666666667,6,6,2,4,1.0,0.0,0.0,7.537430036586509,5.74833085091727,0.0,6.586008964893683
52.666666666666664,38,21.1266025033211,0.16666666666666666,15024,5008.0,0,0.0,2.0,53.666666666666664,10.0,3,1.7320508075688772,1.0,1.0,1,31.333333333333332,21,11.846237095944574,0.3333333333333333,0.9516512734396866,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.6585497835497836,1.0452503533212194,1.1901709401709404,0.7387271689497718,1.0251416052153468,15024,5008.0,3,2,2,1,0.8333333333333334,9.617470759403409,8.518991573357617,0.0,0.0,9.617470759403409,8.518991573357617
42.333333333333336,20,11.547005383792515,0.16666666666666666,0,0.0,0,0.0,0.0,56.666666666666664,12.333333333333334,5,2.516611478423583,1.0,0.8571428571428571,0,45.0,10,5.0,0.4,1.0466954022988508,1.0416666666666667,0.4412820512820513,1.0400168701002281,1.0227377654662972,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,0,0.0,3,3,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37.285714285714285,27,9.446591726019244,0.0,0,0.0,0,0.0,0.16666666666666666,43.57142857142857,10.142857142857142,3,1.0690449676496974,1.0,1.0,0,40.714285714285715,35,12.392393980641053,0.7142857142857143,0.9557189542483661,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.8722687122268712,1.0452503533212194,0.5935416666666667,0.7387271689497718,1.0251416052153468,0,0.0,7,5,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44.57142857142857,42,15.04279609267221,0.3333333333333333,7688,1098.2857142857142,1590,227.14285714285714,0.0,39.714285714285715,8.142857142857142,6,2.267786838055364,1.0,1.0,1,48.285714285714285,32,13.375528471980534,0.3333333333333333,0.9516512734396866,1.0416666666666667,1.1553778895676128,1.0400168701002281,1.233136224266316,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,7688,871.1428571428571,7,6,3,3,1.0,8.94754601503218,7.002415897217666,7.372118028337787,5.429971999159699,8.94754601503218,6.770953237489492
40.4,37,15.820872289478858,0.16666666666666666,0,0.0,0,0.0,0.0,41.0,11.0,4,1.8708286933869707,1.0,0.8571428571428571,0,44.0,25,9.617692030835672,0.4,1.2015315315315316,1.0416666666666667,0.6433457711442786,1.0400168701002281,0.6585497835497836,1.0452503533212194,0.45701754385964916,1.1049415832141154,1.0251416052153468,0,0.0,5,4,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.57142857142857,32,13.986387940388598,0.3333333333333333,0,0.0,0,0.0,0.16666666666666666,46.57142857142857,9.857142857142858,10,3.2877840272018797,1.0,0.6666666666666666,0,39.42857142857143,25,7.699721701835351,0.0,0.9516512734396866,1.0416666666666667,1.1553778895676128,1.0400168701002281,1.233136224266316,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,0,0.0,7,6,3,1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
41.166666666666664,27,8.886319072972041,0.25,0,0.0,0,0.0,0.2,59.666666666666664,9.166666666666666,1,0.40824829046386313,1.0,0.75,0,39.333333333333336,20,6.531972647421807,1.0,0.9516512734396866,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.9503205128205129,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,0,0.0,6,5,2,2,0.75,0.0,0.0,0.0,0.0,0.0,0.0
32.666666666666664,26,13.316656236958785,0.16666666666666666,0,0.0,0,0.0,0.5,49.0,10.0,2,1.0,1.0,0.8333333333333334,0,36.666666666666664,10,5.773502691896258,0.5,1.112530413625304,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.8722687122268712,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,0,0.0,3,3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24.4,15,6.188699378706321,0.14285714285714285,0,0.0,1504,300.8,0.25,46.6,10.6,4,2.1908902300206643,1.0,0.7142857142857143,1,39.0,25,8.94427190999916,0.14285714285714285,0.9516512734396866,1.0416666666666667,0.4412820512820513,1.0400168701002281,1.0227377654662972,1.0452503533212194,0.5935416666666667,0.7387271689497718,1.0251416052153468,0,-300.8,5,4,2,1,1.0,0.0,0.0,7.316548177182976,5.709764546333749,0.0,6.586008964893683
28.666666666666668,18,9.29157324317757,0.0,0,0.0,0,0.0,0.5,33.333333333333336,10.333333333333334,4,2.309401076758503,1.0,1.0,0,38.666666666666664,15,7.767453465154028,0.5,0.9516512734396866,1.0416666666666667,0.6433457711442786,1.0400168701002281,1.0227377654662972,1.0452503533212194,0.5935416666666667,0.7387271689497718,1.0251416052153468,0,0.0,3,3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34.857142857142854,21,8.668497975016038,0.16666666666666666,4386,626.5714285714286,0,0.0,0.0,42.714285714285715,10.714285714285714,7,2.3603873774083297,1.0,0.8571428571428571,1,40.0,0,0.0,0.4,1.112530413625304,1.0416666666666667,0.4412820512820513,1.0400168701002281,1.2354127870887646,1.0452503533212194,0.5935416666666667,0.7387271689497718,1.0251416052153468,4386,626.5714285714286,7,6,4,3,1.0,8.386400901166214,6.441857494920466,0.0,0.0,8.386400901166214,6.441857494920466
36.333333333333336,32,16.041612554021285,0.16666666666666666,7688,2562.6666666666665,0,0.0,0.5,43.0,11.333333333333334,3,1.5275252316519465,1.0,1.0,1,33.333333333333336,38,19.42506971244462,0.3333333333333333,1.112530413625304,1.0416666666666667,1.1553778895676128,1.0400168701002281,0.8722687122268712,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,7688,2562.6666666666665,3,3,3,1,1.0,8.94754601503218,7.849193804388944,0.0,0.0,8.94754601503218,7.849193804388944
36.857142857142854,40,15.678313806322535,0.3333333333333333,7298,1042.5714285714287,2042,517.2857142857143,0.4,45.142857142857146,11.0,5,1.9999999999999996,1.0,1.0,1,37.57142857142857,30,9.44911182523068,0.6666666666666666,0.9516512734396866,1.0416666666666667,1.1553778895676128,1.0400168701002281,1.074561403508772,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,7298,525.2857142857143,7,5,4,3,1.0,8.895492631451633,6.950404175129487,7.622174594817622,6.250526662179714,8.895492631451633,6.265844248319884
40.0,26,14.730919862656235,0.16666666666666666,15024,5008.0,0,0.0,0.0,49.666666666666664,12.333333333333334,6,3.055050463303893,1.0,1.0,1,37.666666666666664,5,2.5166114784235822,0.5,1.2015315315315316,1.0416666666666667,0.4412820512820513,1.0400168701002281,0.8722687122268712,1.0452503533212194,0.5935416666666667,0.7387271689497718,1.0251416052153468,15024,5008.0,3,3,3,2,0.8333333333333334,9.617470759403409,8.518991573357617,0.0,0.0,9.617470759403409,8.518991573357617
39.333333333333336,45,16.954841982945954,0.16666666666666666,0,0.0,0,0.0,0.2,43.5,10.333333333333334,7,2.581988897471611,1.0,0.8571428571428571,0,40.5,35,13.095800853708795,0.4,1.0466954022988508,1.0416666666666667,1.1553778895676128,1.0400168701002281,1.233136224266316,1.0452503533212194,0.5935416666666667,1.1049415832141154,1.0251416052153468,0,0.0,6,5,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,38,19.313207915827967,0.0,5178,1726.0,0,0.0,0.0,51.666666666666664,10.0,11,6.082762530298219,1.0,0.75,1,44.0,12,6.928203230275509,0.5,0.8357843137254902,1.0416666666666667,0.6433457711442786,1.0400168701002281,0.8722687122268712,1.0452503533212194,0.5935416666666667,0.7387271689497718,1.0251416052153468,5178,1726.0,3,3,2,1,1.0,8.552367266423891,7.454141078146678,0.0,0.0,8.552367266423891,7.454141078146678
32.0,25,10.801234497346433,0.0,0,0.0,2559,594.4285714285714,0.4,46.0,10.571428571428571,4,1.3972762620115438,1.0,0.8,1,38.57142857142857,40,13.13845682030609,0.0,1.112530413625304,1.0416666666666667,0.6433457711442786,1.0400168701002281,1.0227377654662972,1.0452503533212194,0.5935416666666667,1.1049415832141154,1.0251416052153468,0,-594.4285714285714,7,5,3,1,1.0,0.0,0.0,7.847762537473608,6.38928143437789,0.0,6.586008964893683
43.25,26,12.84198842339716,0.16666666666666666,0,0.0,2042,510.5,0.3333333333333333,28.75,11.0,7,3.5590260840104375,1.0,0.8571428571428571,1,42.5,30,12.583057392117915,0.4,1.452683615819209,1.0416666666666667,0.6433457711442786,1.0400168701002281,0.8722687122268712,1.0452503533212194,1.133575822096049,1.1049415832141154,1.0251416052153468,0,-510.5,4,4,3,2,1.0,0.0,0.0,7.622174594817622,6.2373475853916815,0.0,6.586008964893683
37.857142857142854,35,12.075161440308937,0.16666666666666666,0,0.0,1980,282.85714285714283,0.0,44.142857142857146,10.0,7,3.1622776601683795,1.0,0.6666666666666666,1,45.57142857142857,21,9.86335208160564,0.3333333333333333,1.2015315315315316,1.0416666666666667,0.4412820512820513,1.0400168701002281,1.0227377654662972,1.0452503533212194,0.5935416666666667,1.1049415832141154,1.0251416052153468,0,-282.85714285714283,7,5,4,2,1.0,0.0,0.0,7.591357046698551,5.648471093496504,0.0,6.586008964893683
